'Date Rptd','DATE OCC',Mocodes,'Vict Age','Vict Sex','Vict Descent','Premis Cd','Weapon Used Cd',Status,'Crm Cd'
'11/15/21 0:00','11/15/21 0:00','0344 0400 2004 1822',39,M,O,101,400,AA,2
'5/5/22 0:00','11/7/21 0:00','0344 1202',62,M,W,221,400,IC,3
'9/14/20 0:00','9/12/20 0:00',344,36,M,H,101,400,IC,4
'12/19/22 0:00','12/19/22 0:00','2000 0400 1813 1243 1206 0416 0445 0913',57,M,H,501,500,IC,2
'6/20/20 0:00','6/20/20 0:00','0561 1202 2038',68,F,H,501,400,IC,10
'12/11/21 0:00','12/11/21 0:00',344,36,M,H,101,400,IC,5
'2/11/20 0:00','2/11/20 0:00',404,36,M,H,503,511,IC,8
'7/7/21 0:00','7/7/21 0:00','0913 0416 0446 1202',67,M,B,501,400,AA,7
'5/16/23 0:00','10/6/22 0:00','0913 1300',37,M,H,101,400,IC,7
'7/1/22 0:00','7/1/22 0:00',344,36,M,H,101,400,IC,5
'8/7/20 0:00','8/7/20 0:00','0444 1202 0561 0429 2002 2001',61,F,B,501,400,IC,7
'10/3/21 0:00','10/3/21 0:00','1609 1822',36,M,H,203,400,IC,3
'8/14/20 0:00','8/14/20 0:00','0913 1814 0400 0416 2000',46,F,W,103,400,AA,7
'8/31/21 0:00','8/12/21 0:00','1822 0344 0349 0394 1300',42,F,W,501,400,IC,4
'12/18/22 0:00','12/18/22 0:00','1300 0400',16,F,W,102,400,IC,7
'1/1/20 0:00','1/1/20 0:00','1822 0400 0416 0417 0344',55,M,B,102,400,IC,2
'3/10/21 0:00','3/10/21 0:00','0800 0701 0100',32,M,B,502,400,IC,7
'10/12/22 0:00','10/4/22 0:00',1501,40,M,H,502,400,IC,10
'5/5/24 0:00','5/4/24 0:00','0344 1307',25,F,W,101,400,IC,3
'2/22/22 0:00','2/20/22 0:00',421,21,F,H,502,511,AO,10
'7/26/21 0:00','7/25/21 0:00',344,36,M,H,101,400,IC,4
'5/23/20 0:00','5/23/20 0:00','2000 1813 0913 0416 0449',47,M,H,501,312,AA,2
'6/1/23 0:00','6/1/23 0:00','1501 1402 0910',36,M,H,921,400,IC,7
'10/30/21 0:00','10/30/21 0:00','0421 0400 0446 0416 1822 0325 0945 1414 0345',36,M,W,402,400,IC,2
'6/10/24 0:00','5/29/24 0:00','1822 0344 2032',59,M,H,720,400,IC,3
'6/25/22 0:00','5/30/22 0:00',1822,44,M,H,501,400,IC,3
'5/23/21 0:00','5/22/21 0:00','0344 1822 1501 1300',29,F,O,123,400,IC,3
'10/8/21 0:00','10/2/21 0:00',325,35,M,H,410,400,IC,4
'12/7/20 0:00','12/6/20 0:00','1822 1300 1307 1601 1609 0329 0344 0352',32,M,W,101,400,IC,3
'8/7/21 0:00','8/7/21 0:00',2000,47,M,W,501,400,AA,10
'1/3/20 0:00','1/3/20 0:00','1822 0344 1300',65,F,B,122,400,IC,3
'8/27/21 0:00','8/26/21 0:00','1822 1218 0342 0416 0446 1313',49,M,B,102,400,IC,7
'9/11/22 0:00','9/11/22 0:00','0344 1822',20,M,A,102,400,IC,4
'10/18/22 0:00','10/18/22 0:00','0216 1251 1822 1259 0302 0421 0432 1309',14,M,B,301,102,IC,2
'8/5/23 0:00','8/4/23 0:00','1823 0913 0527 0940 0408 0401 0537 0512 0507 1415',30,F,A,502,400,IC,1
'10/8/22 0:00','10/8/22 0:00','0344 0358 1420 1414 1609 0375',43,F,A,210,400,IC,3
'9/9/23 0:00','9/8/23 0:00','0400 0416 1814',16,M,W,108,400,IC,7
'10/11/21 0:00','10/9/21 0:00','1822 0329 1407 1100',27,F,B,501,109,IC,2
'1/9/22 0:00','1/7/22 0:00',344,36,M,H,101,400,IC,5
'5/2/21 0:00','5/2/21 0:00','0913 0553',11,M,O,101,400,AO,2
'2/20/22 0:00','2/20/22 0:00','1414 2000 1814 0400',26,M,B,122,400,AO,7
'2/4/22 0:00','2/2/22 0:00',922,32,F,H,501,400,IC,3
'8/27/22 0:00','8/27/22 0:00','1402 0907 0416 0344 0216 1008 2004 0910',37,M,H,908,400,AA,2
'2/24/23 0:00','2/24/23 0:00','1307 1609 0358 0344 1822',50,F,W,501,400,JO,3
'6/18/20 0:00','6/18/20 0:00','1822 0216 0104 0325 0344',36,M,H,203,400,IC,4
'6/14/20 0:00','6/14/20 0:00','0416 1309 0216 2002 2024',39,F,B,203,400,IC,7
'12/10/20 0:00','12/10/20 0:00','0361 0400 0913 0450',52,F,B,501,102,AA,2
'5/7/21 0:00','5/7/21 0:00','0344 1300 1609',21,M,H,108,500,IC,3
'6/14/24 0:00','11/15/23 0:00',100,48,F,H,501,400,IC,3
'1/4/24 0:00','1/4/24 0:00',344,36,M,H,101,400,IC,5
'3/17/21 0:00','3/10/21 0:00',1501,17,M,W,108,400,IC,10
'8/15/21 0:00','8/15/21 0:00','1822 0416',63,M,O,101,400,IC,7
'10/26/20 0:00','10/25/20 0:00','1822 0344 1609 1307',73,F,W,101,400,IC,3
'7/4/21 0:00','7/2/21 0:00','0329 1300',49,M,O,122,400,IC,8
'11/10/23 0:00','11/9/23 0:00','0334 0913',64,M,W,510,200,IC,8
'4/23/22 0:00','4/23/22 0:00','0444 0429',35,M,W,501,400,AO,7
'6/3/21 0:00','6/2/21 0:00','1218 0337 2001 2004 0416 0913',34,M,W,502,312,IC,2
'4/17/22 0:00','4/17/22 0:00','0358 1607 1822',30,M,B,501,400,IC,3
'12/1/23 0:00','11/28/23 0:00',1501,41,F,H,501,400,IC,7
'2/4/23 0:00','2/4/23 0:00','0910 1501',51,M,B,135,400,IC,10
'7/29/22 0:00','7/28/22 0:00','1822 1300 1307 1601 1609 0386 0329 0344 0377',41,M,W,123,400,IC,3
'4/13/23 0:00','4/13/23 0:00','1822 0202 0344 2032',18,M,H,242,400,IC,4
'8/8/22 0:00','8/7/22 0:00',344,36,M,H,108,400,IC,5
'11/17/21 0:00','11/17/21 0:00','1259 0342 0913 0416 0446',15,M,H,101,400,AA,2
'6/27/23 0:00','6/26/23 0:00','0325 1822',36,M,O,405,400,IC,4
'12/16/21 0:00','12/13/21 0:00',344,59,F,W,501,400,IC,3
'11/26/21 0:00','11/26/21 0:00','0913 2038 2004',14,M,H,501,400,IC,10
'9/21/23 0:00','9/21/23 0:00','0913 1251 1259 2024 0355 0443 0340 0432',15,M,H,101,511,IC,2
'2/25/21 0:00','2/25/21 0:00','1205 1822 0337 0334',30,M,B,102,109,IC,2
'9/21/22 0:00','9/17/22 0:00',346,22,F,W,203,400,IC,3
'8/25/20 0:00','8/15/20 0:00',344,36,M,H,203,400,IC,7
'10/23/21 0:00','9/22/21 0:00',701,40,F,W,501,400,AO,7
'1/23/20 0:00','1/22/20 0:00','0344 1300 0385',30,M,W,101,400,IC,3
'9/12/23 0:00','9/11/23 0:00',344,36,M,H,101,400,IC,5
'10/29/20 0:00','10/28/20 0:00','1822 0344 0394 1251',24,M,W,145,400,IC,4
'2/9/21 0:00','2/8/21 0:00',344,36,M,H,101,400,IC,4
'1/29/21 0:00','1/29/21 0:00',344,36,M,H,101,400,IC,5
'5/26/22 0:00','5/26/22 0:00','0344 1202 2032 0377',65,F,W,406,400,IC,4
'2/20/22 0:00','2/20/22 0:00','1402 1407 1822 1309 1100 0450 0216 0342',30,M,B,101,106,IC,2
'2/28/23 0:00','2/27/23 0:00','1822 0344',52,F,B,738,400,IC,4
'1/22/23 0:00','1/22/23 0:00',344,17,M,H,109,400,AO,10
'1/29/22 0:00','1/29/22 0:00','1266 1822 2002 0400 0356',22,M,H,727,400,IC,7
'1/19/22 0:00','1/19/22 0:00','0416 1300 1822',51,M,H,203,400,IC,7
'3/15/23 0:00','2/7/23 0:00','1822 0800 0344',45,F,W,501,400,IC,7
'8/21/20 0:00','8/21/20 0:00','2004 0917 1266 0528 0529 1822',38,M,H,102,400,IC,9
'2/14/22 0:00','2/12/22 0:00','0422 0443',64,F,O,501,511,IC,10
'10/8/21 0:00','9/23/21 0:00',344,38,F,J,502,400,IC,4
'7/28/22 0:00','3/20/22 0:00','0923 1822 0377',52,F,H,602,400,IC,3
'9/27/21 0:00','9/27/21 0:00','0400 0344 0355 1822 0342 1501 0305',26,M,W,102,207,IC,2
'7/12/21 0:00','7/12/21 0:00','0913 0429 0401 0408 1813 2000',31,F,H,501,400,AA,2
'5/14/23 0:00','5/14/23 0:00','0913 2000 1814 0432 0421 0319',31,F,B,501,511,AO,10
'8/31/22 0:00','8/29/22 0:00',344,36,M,H,101,400,IC,4
'7/3/24 0:00','7/3/24 0:00','0910 2004',36,M,O,834,400,IC,10
'12/20/23 0:00','12/20/23 0:00','1822 0325 0104 0344',36,M,H,401,400,IC,4
'2/9/22 0:00','2/7/22 0:00',344,36,M,H,101,400,IC,4
'2/20/22 0:00','1/30/22 0:00','1307 0329',33,F,O,122,400,IC,8
'6/12/24 0:00','6/11/24 0:00','0329 0344 1307',24,M,A,108,400,IC,3
'6/8/20 0:00','6/7/20 0:00',344,36,M,H,101,400,IC,5
'1/8/24 0:00','1/6/24 0:00','1822 0935',35,F,W,501,400,IC,3
'1/16/22 0:00','1/16/22 0:00','2000 0913 1813 0448 0444',33,F,W,101,400,AO,7
'4/26/23 0:00','4/26/23 0:00','1822 0344 0352',43,F,H,501,400,IC,3
'1/21/24 0:00','1/21/24 0:00','1822 0202 0219 0336 0344 0432',42,F,H,124,400,IC,2
'6/24/21 0:00','4/16/21 0:00','0552 0553 1257',36,M,H,726,400,AO,10
'5/3/21 0:00','5/3/21 0:00','1822 0416',21,M,O,203,400,IC,7
'1/6/21 0:00','1/6/21 0:00','0344 1607',34,M,W,702,400,IC,3
'12/9/23 0:00','12/9/23 0:00',344,36,M,H,203,400,IC,4
'6/27/23 0:00','6/13/23 0:00','1822 0400 0444 0305',55,M,H,101,400,IC,7
'9/18/21 0:00','9/18/21 0:00','1402 0334 0421 0432 0361 0913 0319',54,M,B,501,200,AA,8
'5/3/23 0:00','5/3/23 0:00','1309 1100 1407 0329 0309',36,M,H,502,400,IC,8
'5/28/20 0:00','5/28/20 0:00','0329 0913 0319',28,F,B,502,400,IC,8
'11/9/22 0:00','11/8/22 0:00','1414 0358 0344 1822 1402',36,M,W,120,400,IC,3
'12/17/21 0:00','12/17/21 0:00','0344 0334 0302 1300 2004 1822 0916 1402',35,M,H,101,109,AA,2
'1/5/21 0:00','1/5/21 0:00','0400 0334 0417',30,M,W,101,200,AO,7
'7/18/23 0:00','7/18/23 0:00','0928 0930 1822',34,F,W,501,400,IC,3
'4/26/24 0:00','4/26/24 0:00','1822 0400 0416',50,M,H,102,400,IC,7
'6/29/21 0:00','6/29/21 0:00','2000 0400 0416 0913 1814 1414',25,M,H,502,301,AA,7
'2/3/20 0:00','2/3/20 0:00','1310 1822 1300 1309 0329 0416',29,M,H,101,307,AA,2
'10/9/22 0:00','10/9/22 0:00',344,36,M,H,101,400,IC,5
'1/31/24 0:00','1/31/24 0:00','0329 0321 0344 1251 1609',21,F,O,108,400,IC,3
'2/18/24 0:00','2/17/24 0:00','0329 1307',27,F,H,122,400,IC,8
'5/9/20 0:00','5/9/20 0:00','2000 0444 0913 1814 0429',45,F,H,502,400,IC,7
'3/20/23 0:00','2/1/22 0:00','1822 0390',21,M,W,101,400,IC,3
'7/31/22 0:00','7/30/22 0:00',344,36,M,H,101,400,IC,5
'7/2/24 0:00','6/29/24 0:00','1822 0344 0394',38,M,K,502,400,IC,4
'11/15/20 0:00','9/1/20 0:00','1100 1822 1414 1402',43,F,W,502,500,IC,2
'12/12/23 0:00','12/12/23 0:00','1402 1822 0400 0416 0445 0919 0429',52,M,K,102,500,AO,2
'10/30/22 0:00','10/28/22 0:00','0446 0416 0913 0603',48,F,B,502,400,IC,7
'11/14/21 0:00','11/8/21 0:00','0400 0554',56,F,O,501,400,AO,7
'3/2/22 0:00','3/2/22 0:00','2004 1606 0321',34,F,H,501,400,AA,3
'9/4/21 0:00','9/3/21 0:00',344,23,M,H,501,400,IC,10
'6/6/23 0:00','5/13/23 0:00','2000 0913 1906 2038 1814',36,F,H,108,400,IC,10
'10/5/23 0:00','10/4/23 0:00','1606 0344',29,F,H,108,400,IC,4
'8/28/23 0:00','8/24/23 0:00',344,36,M,H,101,400,IC,4
'1/9/24 0:00','1/6/24 0:00','0344 0329 1609',42,M,W,101,400,IC,3
'9/1/20 0:00','7/1/20 0:00','1822 0930 0100',30,M,C,501,400,IC,3
'1/10/23 0:00','1/3/23 0:00','0352 0344 1822 0325 0104 0342',22,M,H,404,400,IC,4
